kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,infraspecificEpithet,specificEpithet,scientificNameAuthorship,scientificNameAuthorshipYear,scientificName,continent,country,habitat,locality,county,decimalLatitude,decimalLongitude,eventTemperature,eventRelHum,eventAltitude,sampleStrata,day,month,year,materialSampleID,samplingLocationID,samplingProtocol,sampleSizeValue,samplingEffort,timePerSample,plantAnemochory,plantAnemophily,plantAutochory,plantCantarophily,plantChiropterophily,plantChiropterochory,plantEntomophily,plantHidrochory,plantIctiochory,plantLeafArea,plantLeafNitrogen,plantLeafPhosphorus,plantLifeForm,plantMammalochory,plantMelithophily,plantOrnitochory,plantOrnitophily,plantPhalaenophily,plantHeight,plantPsychophily,plantSaurochory,plantDBH,plantWoodDensity,plantZoochory,plantZoophily,categoryThreatMMA,categoryThreatIUCN,speciesRefSyndromePollination,speciesRefSyndromeDispersal,plantDisperSyndromeRef,plantPollinSyndromeRef
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Trichilia,,,micrantha,Benth.   ,,Trichilia micrantha Benth.   ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,understory,22,3,2022,24114,CN05,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,0,1,0,0,1,18,1,0,49,,1,0,NE,LC,Eugenia dysenterica & Eugenia bimarginata,Eugenia flavescens,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Ishara & Maimoni-Rodella 2011 & Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216."
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Trichilia,,,micrantha,Benth.   ,,Trichilia micrantha Benth.   ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.145874,-50.43998,,,670,understory,24,3,2022,24268,CN05,quadrat methods,,,,0,0,0,0,0,0,0,0,0,20.06461924,36.78793,,tree,0,1,0,0,0,7.5,0,0,14.5,0.63714,1,0,NE,LC,,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.",
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Trichilia,,,,   ,,Trichilia     ,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,27,3,2022,24608,CN10,quadrat methods,,,,0,0,0,0,0,0,0,0,0,,,,tree,0,1,0,0,0,7,0,0,18.5,,1,0,NE,NE,,Trichilia micrantha,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.",
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Cedrela,,,fissilis,Vell.,,Cedrela fissilis Vell.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,27,3,2022,24673,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,23.0223294,32,,tree,0,0,0,0,0,17,0,0,13.5,0.38,1,0,VU,VU,,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Cedrela,,,fissilis,Vell.,,Cedrela fissilis Vell.,South America,Brazil,Deciduous Forest,Carajás,Canaã dos Carajás,-6.215823,-50.31776,,,625,understory,27,3,2022,24676,CN10,quadrat methods,,,,1,0,0,0,0,0,1,0,0,23.0223294,32,,tree,0,0,0,0,0,6,0,0,14,0.38,1,0,VU,VU,,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Trichilia,,,micrantha,Benth.   ,,Trichilia micrantha Benth.   ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,understory,30,3,2022,24786,CN03,quadrat methods,,,,0,0,0,0,0,0,0,0,0,20.06461924,36.78793,,tree,0,1,0,0,0,10,0,0,19,0.63714,1,0,NE,LC,,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.",
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Guarea,,,guidonia,(L.) Sleumer,,Guarea guidonia (L.) Sleumer,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.173898,-50.37792,,,692,understory,30,3,2022,24889,CN03,quadrat methods,,,,0,0,0,0,0,0,1,0,0,15.77659574,28.44041414,1.81,tree,1,1,1,0,1,6,0,0,11,0.56,1,0,NE,LC,Guarea ssp,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Martello, F., dos Santos, J. S., Silva-Neto, C. M., Cássia-Silva, C., Siqueira, K. N., de Ataíde, M. V. R., ... & Collevatti, R. G. (2023). Landscape structure shapes the diversity of plant reproductive traits in agricultural landscapes in the Brazilian Cerrado. Agriculture, Ecosystems & Environment, 341, 108216."
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Guarea,,,,ex L.,,Guarea  ex L.,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,11,5,2022,25607,CN06,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,1,0,1,0,0,13,0,0,35,,1,0,NE,NE,Guarea guidonia,Guarea kunthiana,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Guarea,,,,ex L.,,Guarea  ex L.,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,11,5,2022,25612,CN06,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,1,0,1,0,0,14,0,0,30,,1,0,NE,NE,Guarea guidonia,Guarea kunthiana,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Guarea,,,,ex L.,,Guarea  ex L.,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,11,5,2022,25636,CN06,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,1,0,1,0,0,5,0,0,18.5,,1,0,NE,NE,Guarea guidonia,Guarea kunthiana,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Guarea,,,,ex L.,,Guarea  ex L.,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,11,5,2022,25644,CN06,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,1,0,1,0,0,7,0,0,16.5,,1,0,NE,NE,Guarea guidonia,Guarea kunthiana,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Guarea,,,,ex L.,,Guarea  ex L.,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,11,5,2022,25735,CN06,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,1,0,1,0,0,8,0,0,29,,1,0,NE,NE,Guarea guidonia,Guarea kunthiana,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Guarea,,,,ex L.,,Guarea  ex L.,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,13,5,2022,25767,CN06,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,1,0,1,0,0,5,0,0,13,,1,0,NE,NE,Guarea guidonia,Guarea kunthiana,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Trichilia,,,,   ,,Trichilia     ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,13,5,2022,25769,CN06,quadrat methods,,,,0,0,0,0,0,0,0,0,0,,,,tree,0,1,0,0,0,7,0,0,23,,1,0,NE,NE,,Trichilia micrantha,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.",
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Guarea,,,,ex L.,,Guarea  ex L.,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,13,5,2022,25827,CN06,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,1,0,1,0,0,6,0,0,16,,1,0,NE,NE,Guarea guidonia,Guarea kunthiana,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Guarea,,,,ex L.,,Guarea  ex L.,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,13,5,2022,25838,CN06,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,1,0,1,0,0,5,0,0,17.5,,1,0,NE,NE,Guarea guidonia,Guarea kunthiana,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Guarea,,,,ex L.,,Guarea  ex L.,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,13,5,2022,25841,CN06,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,1,0,1,0,0,3,0,0,11,,1,0,NE,NE,Guarea guidonia,Guarea kunthiana,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Guarea,,,,ex L.,,Guarea  ex L.,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,13,5,2022,25847,CN06,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,1,0,1,0,0,10,0,0,50,,1,0,NE,NE,Guarea guidonia,Guarea kunthiana,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Guarea,,,,ex L.,,Guarea  ex L.,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,13,5,2022,25862,CN06,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,1,0,1,0,0,6,0,0,15,,1,0,NE,NE,Guarea guidonia,Guarea kunthiana,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Guarea,,,,ex L.,,Guarea  ex L.,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,13,5,2022,25929,CN06,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,1,0,1,0,0,3,0,0,11,,1,0,NE,NE,Guarea guidonia,Guarea kunthiana,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Trichilia,,,,   ,,Trichilia     ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,13,5,2022,25952,CN06,quadrat methods,,,,0,0,0,0,0,0,0,0,0,,,,tree,0,1,0,0,0,8,0,0,38.5,,1,0,NE,NE,,Trichilia micrantha,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.",
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Trichilia,,,micrantha,Benth.   ,,Trichilia micrantha Benth.   ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,13,5,2022,25998,CN06,quadrat methods,,,,0,0,0,0,0,0,0,0,0,20.06461924,36.78793,,tree,0,1,0,0,0,7,0,0,20,0.63714,1,0,NE,LC,,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.",
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Guarea,,,,ex L.,,Guarea  ex L.,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,13,5,2022,26002,CN06,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,1,0,1,0,0,3,0,0,12.5,,1,0,NE,NE,Guarea guidonia,Guarea kunthiana,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Trichilia,,,micrantha,Benth.   ,,Trichilia micrantha Benth.   ,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.137579,-50.45285,,,412,understory,13,5,2022,26033,CN06,quadrat methods,,,,0,0,0,0,0,0,0,0,0,20.06461924,36.78793,,tree,0,1,0,0,0,8,0,0,38,0.63714,1,0,NE,LC,,,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.",
Plantae,Magnoliophyta,Embryopsida,Sapindales,Meliaceae,,,Guarea,,,,ex L.,,Guarea  ex L.,South America,Brazil,Open Ombrophylous Forest,Carajás,Parauapebas,-6.244426,-50.31531,,,,understory,17,5,2022,26060,CN11,quadrat methods,,,,0,0,0,0,0,0,1,0,0,,,,tree,1,0,1,0,0,17,0,0,56,,1,0,NE,NE,Guarea guidonia,Guarea kunthiana,"Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935.","Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). Kattge, J., Diaz, S., Lavorel, S., Prentice, I. C., Leadley, P., Bönisch, G., ... & Wirth, C. (2011). TRY–a global database of plant traits. Global change biology, 17(9), 2905-2935.–a global database of plant traits. Global change biology, 17(9), 2905-2935."
